system,src_sym,tgt_sym,bon_mean,atk_mean,delta,abs_delta
A01,ɛɪ,u,0.22745209044574352,0.0,-0.22745209044574352,0.22745209044574352
A03,ɛɪ,u,0.22745209044574352,0.0,-0.22745209044574352,0.22745209044574352
A06,j,t,0.0408711035772174,0.2681957275611184,0.22732462398390102,0.22732462398390102
A01,ɾ,tʲ,0.23124726004966856,0.006043022065415623,-0.22520423798425293,0.22520423798425293
A06,ɾ,tʲ,0.23124726004966856,0.006991860202095298,-0.22425539984757326,0.22425539984757326
A04,aʊ,x,0.2547120208327572,0.030645586548784385,-0.2240664342839728,0.2240664342839728
A06,aʊ,ɲ,0.5263123128434096,0.75,0.22368768715659038,0.22368768715659038
A05,tʃ,eɪ,0.028101005963575485,0.25120320253412776,0.22310219657055227,0.22310219657055227
A05,ɛɪ,u,0.22745209044574352,0.004885594166371719,-0.2225664962793718,0.2225664962793718
A06,œ̃,ɾ,0.034734773849998964,0.25583017210599,0.22109539825599106,0.22109539825599106
A05,œ̃,vʲ,0.22015370119054486,0.0021499913963644595,-0.2180037097941804,0.2180037097941804
A03,aʊ,x,0.2547120208327572,0.03924793404703622,-0.21546408678572096,0.21546408678572096
A06,aʊ,ɔː,0.07048751162977791,0.284308570579012,0.2138210589492341,0.2138210589492341
A06,ɾ,ɾ,0.23815312892549,0.02545618030055474,-0.21269694862493527,0.21269694862493527
A04,ɛɪ,u,0.22745209044574352,0.015033064952386746,-0.21241902549335678,0.21241902549335678
A02,ɛɪ,u,0.22745209044574352,0.015197985659052149,-0.21225410478669138,0.21225410478669138
A05,aʊ,ʑ,0.038591345879987984,0.2504880082382962,0.21189666235830823,0.21189666235830823
A06,aʊ,aː,0.20910293863647827,0.0,-0.20910293863647827,0.20910293863647827
A04,œ̃,vʲ,0.22015370119054486,0.011454142245405393,-0.20869955894513947,0.20869955894513947
A01,œ̃,vʲ,0.22015370119054486,0.012722637037510379,-0.20743106415303447,0.20743106415303447
A05,l,tʲ,0.023015126866259634,0.229271851977118,0.20625672511085835,0.20625672511085835
A02,ɾ,tʲ,0.23124726004966856,0.027754183638364342,-0.2034930764113042,0.2034930764113042
A05,ɐ,ɔː,0.008723330913050241,0.20968931297956317,0.20096598206651292,0.20096598206651292
A03,tʲ,eɪ,0.0341267858181344,0.23458806072231986,0.20046127490418547,0.20046127490418547
A01,aʊ,aː,0.20910293863647827,0.008776381071753048,-0.20032655756472523,0.20032655756472523
A05,aʊ,ŋ,0.13786192873665695,0.3361014112222895,0.19823948248563253,0.19823948248563253
A02,aʊ,x,0.2547120208327572,0.05710567634613231,-0.19760634448662487,0.19760634448662487
A03,œ̃,e,0.19981488973402947,0.002412994869266008,-0.19740189486476345,0.19740189486476345
A02,œ̃,vʲ,0.22015370119054486,0.022987989214076788,-0.19716571197646807,0.19716571197646807
A04,ɔø,z,0.016003649903025805,0.20804558597058248,0.19204193606755668,0.19204193606755668
A01,œ̃,e,0.19981488973402947,0.007918487671953536,-0.19189640206207592,0.19189640206207592
A04,œ̃,e,0.19981488973402947,0.009178748702659683,-0.19063614103136978,0.19063614103136978
